protocol,method,instance,seed,feasible,rep_violation,pair_violation,violation,evaluations,seconds,blocks_json
equal_time,SA,"(7,14,6,3,2)",5,1,0,0,0,10880,1.3127516009999454,"[[0, 1, 5], [0, 1, 6], [0, 2, 3], [0, 2, 4], [0, 3, 6], [0, 4, 5], [1, 2, 3], [1, 2, 5], [1, 3, 4], [1, 4, 6], [2, 4, 6], [2, 5, 6], [3, 4, 5], [3, 5, 6]]"
equal_time,QIMA,"(7,14,6,3,2)",6,0,0,4,4,2891,2.0001959890000762,"[[0, 1, 3], [0, 1, 4], [0, 1, 5], [0, 2, 5], [0, 2, 6], [0, 3, 6], [1, 2, 5], [1, 2, 6], [1, 4, 6], [2, 3, 4], [2, 3, 4], [3, 4, 5], [3, 5, 6], [4, 5, 6]]"
equal_time,GA,"(7,14,6,3,2)",6,1,0,0,0,80,0.03489350699987881,"[[0, 1, 2], [0, 1, 5], [0, 2, 4], [0, 3, 4], [0, 3, 6], [0, 5, 6], [1, 2, 6], [1, 3, 4], [1, 3, 5], [1, 4, 6], [2, 3, 5], [2, 3, 6], [2, 4, 5], [4, 5, 6]]"
equal_time,SA,"(7,14,6,3,2)",6,1,0,0,0,14899,1.8001853079999819,"[[0, 1, 4], [0, 1, 4], [0, 2, 3], [0, 2, 6], [0, 3, 5], [0, 5, 6], [1, 2, 5], [1, 2, 6], [1, 3, 5], [1, 3, 6], [2, 3, 4], [2, 4, 5], [3, 4, 6], [4, 5, 6]]"
equal_time,QIMA,"(7,14,6,3,2)",7,0,0,4,4,3048,2.0010166160000153,"[[0, 1, 6], [0, 2, 5], [0, 2, 6], [0, 3, 4], [0, 3, 5], [0, 4, 6], [1, 2, 3], [1, 2, 5], [1, 3, 6], [1, 4, 5], [1, 4, 5], [2, 3, 4], [2, 4, 6], [3, 5, 6]]"
equal_time,GA,"(7,14,6,3,2)",7,1,0,0,0,560,0.18728928499990616,"[[0, 1, 3], [0, 1, 6], [0, 2, 5], [0, 2, 6], [0, 3, 4], [0, 4, 5], [1, 2, 4], [1, 2, 5], [1, 3, 5], [1, 4, 6], [2, 3, 4], [2, 3, 6], [3, 5, 6], [4, 5, 6]]"
equal_time,SA,"(7,14,6,3,2)",7,1,0,0,0,9859,1.1399560059999203,"[[0, 1, 3], [0, 1, 4], [0, 2, 4], [0, 2, 6], [0, 3, 5], [0, 5, 6], [1, 2, 3], [1, 2, 5], [1, 4, 6], [1, 5, 6], [2, 3, 6], [2, 4, 5], [3, 4, 5], [3, 4, 6]]"
equal_time,QIMA,"(7,14,6,3,2)",8,0,0,4,4,2787,2.0011249330000282,"[[0, 1, 4], [0, 1, 6], [0, 2, 3], [0, 2, 5], [0, 2, 6], [0, 3, 4], [1, 2, 3], [1, 2, 5], [1, 3, 6], [1, 4, 5], [2, 4, 6], [3, 4, 5], [3, 5, 6], [4, 5, 6]]"
equal_time,GA,"(7,14,6,3,2)",8,1,0,0,0,4840,1.4805882170001041,"[[0, 1, 2], [0, 1, 6], [0, 2, 5], [0, 3, 4], [0, 3, 5], [0, 4, 6], [1, 2, 3], [1, 3, 4], [1, 4, 5], [1, 5, 6], [2, 3, 6], [2, 4, 5], [2, 4, 6], [3, 5, 6]]"
equal_time,SA,"(7,14,6,3,2)",8,1,0,0,0,10191,1.2356357040000603,"[[0, 1, 2], [0, 1, 6], [0, 2, 3], [0, 3, 5], [0, 4, 5], [0, 4, 6], [1, 2, 5], [1, 3, 4], [1, 3, 6], [1, 4, 5], [2, 3, 4], [2, 4, 6], [2, 5, 6], [3, 5, 6]]"
equal_time,QIMA,"(7,14,6,3,2)",9,0,0,4,4,3093,2.000159722000035,"[[0, 1, 2], [0, 1, 4], [0, 2, 6], [0, 3, 5], [0, 3, 6], [0, 4, 5], [1, 2, 6], [1, 3, 4], [1, 3, 5], [1, 5, 6], [2, 3, 5], [2, 4, 5], [2, 4, 6], [3, 4, 6]]"
equal_time,GA,"(7,14,6,3,2)",9,1,0,0,0,520,0.1682677930000409,"[[0, 1, 2], [0, 1, 4], [0, 2, 5], [0, 3, 4], [0, 3, 6], [0, 5, 6], [1, 2, 3], [1, 3, 5], [1, 4, 6], [1, 5, 6], [2, 3, 6], [2, 4, 5], [2, 4, 6], [3, 4, 5]]"
equal_time,SA,"(7,14,6,3,2)",9,0,0,4,4,16706,2.0000332179999987,"[[0, 1, 3], [0, 1, 3], [0, 2, 4], [0, 2, 6], [0, 4, 5], [0, 5, 6], [1, 2, 5], [1, 2, 6], [1, 4, 6], [1, 5, 6], [2, 3, 4], [2, 3, 5], [3, 4, 5], [3, 4, 6]]"
equal_time,QIMA,"(11,11,5,5,2)",0,0,0,18,18,3136,2.0001020649999646,"[[0, 1, 3, 5, 10], [0, 1, 3, 8, 9], [0, 2, 4, 5, 8], [0, 2, 4, 6, 10], [0, 5, 6, 7, 9], [1, 2, 3, 5, 7], [1, 2, 6, 8, 9], [1, 4, 6, 7, 10], [2, 3, 7, 8, 10], [3, 4, 5, 6, 9], [4, 7, 8, 9, 10]]"
equal_time,GA,"(11,11,5,5,2)",0,0,0,8,8,6451,2.000156138999955,"[[0, 1, 2, 5, 6], [0, 1, 7, 8, 9], [0, 2, 4, 8, 10], [0, 3, 4, 5, 9], [0, 3, 6, 7, 10], [1, 2, 3, 4, 7], [1, 3, 6, 9, 10], [1, 4, 5, 8, 10], [2, 3, 5, 6, 8], [2, 5, 7, 9, 10], [4, 6, 7, 8, 9]]"
equal_time,SA,"(11,11,5,5,2)",0,0,0,14,14,16696,2.0000669630001084,"[[0, 1, 2, 3, 9], [0, 1, 5, 7, 8], [0, 1, 5, 9, 10], [0, 2, 3, 4, 10], [0, 4, 6, 7, 9], [1, 2, 4, 6, 8], [1, 3, 6, 7, 10], [2, 3, 5, 6, 7], [2, 7, 8, 9, 10], [3, 4, 5, 8, 9], [4, 5, 6, 8, 10]]"
equal_time,QIMA,"(11,11,5,5,2)",1,0,0,22,22,2849,2.0009728649999943,"[[0, 1, 2, 3, 5], [0, 1, 4, 5, 8], [0, 1, 6, 9, 10], [0, 3, 8, 9, 10], [0, 4, 7, 8, 10], [1, 2, 4, 6, 9], [1, 3, 6, 7, 8], [2, 3, 4, 7, 9], [2, 4, 5, 7, 10], [2, 5, 6, 8, 9], [3, 5, 6, 7, 10]]"
equal_time,GA,"(11,11,5,5,2)",1,0,0,12,12,5560,2.0001129459999447,"[[0, 1, 7, 9, 10], [0, 2, 3, 8, 9], [0, 2, 5, 6, 7], [0, 3, 4, 5, 9], [0, 4, 6, 8, 10], [1, 2, 3, 6, 10], [1, 2, 4, 7, 9], [1, 3, 4, 6, 7], [1, 5, 6, 8, 9], [2, 4, 5, 8, 10], [3, 5, 7, 8, 10]]"
equal_time,SA,"(11,11,5,5,2)",1,0,0,16,16,17297,2.0000309029999244,"[[0, 1, 2, 7, 10], [0, 1, 3, 5, 10], [0, 2, 3, 4, 5], [0, 3, 6, 7, 9], [0, 4, 8, 9, 10], [1, 2, 3, 6, 8], [1, 4, 6, 8, 9], [1, 5, 7, 8, 9], [2, 4, 5, 6, 7], [2, 5, 6, 9, 10], [3, 4, 7, 8, 10]]"
equal_time,QIMA,"(11,11,5,5,2)",2,0,0,20,20,3049,2.000031521999972,"[[0, 1, 2, 3, 6], [0, 1, 6, 7, 8], [0, 2, 4, 5, 9], [0, 3, 7, 9, 10], [0, 4, 5, 7, 10], [1, 2, 5, 9, 10], [1, 3, 4, 5, 6], [1, 3, 5, 8, 10], [2, 3, 4, 7, 8], [2, 6, 7, 8, 9], [4, 6, 8, 9, 10]]"
equal_time,GA,"(11,11,5,5,2)",2,1,0,0,0,5120,1.6912059840001348,"[[0, 1, 3, 8, 9], [0, 1, 4, 6, 10], [0, 2, 4, 5, 8], [0, 2, 7, 9, 10], [0, 3, 5, 6, 7], [1, 2, 3, 4, 7], [1, 2, 5, 6, 9], [1, 5, 7, 8, 10], [2, 3, 6, 8, 10], [3, 4, 5, 9, 10], [4, 6, 7, 8, 9]]"
equal_time,SA,"(11,11,5,5,2)",2,0,0,18,18,16402,2.000011428000107,"[[0, 1, 2, 5, 6], [0, 1, 3, 8, 10], [0, 2, 3, 4, 7], [0, 4, 6, 8, 9], [0, 5, 7, 9, 10], [1, 2, 6, 7, 8], [1, 3, 4, 5, 7], [1, 3, 4, 9, 10], [2, 4, 6, 9, 10], [2, 5, 7, 8, 10], [3, 5, 6, 8, 9]]"
equal_time,QIMA,"(11,11,5,5,2)",3,0,0,18,18,3082,2.0021354190000693,"[[0, 1, 2, 4, 8], [0, 1, 3, 5, 9], [0, 2, 3, 4, 7], [0, 2, 5, 6, 8], [0, 6, 7, 9, 10], [1, 3, 4, 6, 10], [1, 4, 6, 7, 9], [1, 5, 7, 8, 10], [2, 3, 5, 6, 10], [2, 3, 8, 9, 10], [4, 5, 7, 8, 9]]"
equal_time,GA,"(11,11,5,5,2)",3,0,0,12,12,5400,2.000173603999883,"[[0, 1, 2, 3, 7], [0, 1, 5, 9, 10], [0, 2, 6, 8, 9], [0, 3, 4, 6, 10], [0, 4, 5, 7, 8], [1, 2, 4, 8, 10], [1, 2, 5, 6, 7], [1, 4, 6, 7, 9], [2, 3, 4, 5, 9], [3, 5, 7, 8, 10], [3, 6, 8, 9, 10]]"
equal_time,SA,"(11,11,5,5,2)",3,0,0,12,12,16913,2.0000605379998433,"[[0, 1, 2, 7, 10], [0, 1, 4, 5, 6], [0, 2, 3, 8, 9], [0, 3, 4, 5, 10], [0, 4, 7, 8, 9], [1, 2, 3, 4, 7], [1, 2, 5, 8, 9], [1, 3, 6, 8, 10], [2, 4, 6, 9, 10], [3, 5, 6, 7, 9], [5, 6, 7, 8, 10]]"
equal_time,QIMA,"(11,11,5,5,2)",4,0,0,18,18,3228,2.000397122000095,"[[0, 1, 2, 5, 8], [0, 1, 3, 4, 9], [0, 2, 6, 8, 9], [0, 3, 7, 8, 10], [0, 4, 5, 7, 10], [1, 2, 7, 9, 10], [1, 3, 4, 6, 10], [1, 5, 6, 7, 9], [2, 3, 4, 6, 7], [2, 4, 5, 8, 9], [3, 5, 6, 8, 10]]"
equal_time,GA,"(11,11,5,5,2)",4,0,0,12,12,5598,2.0000343399999565,"[[0, 1, 2, 9, 10], [0, 1, 3, 5, 6], [0, 1, 6, 7, 8], [0, 2, 4, 6, 9], [0, 4, 5, 8, 10], [1, 2, 4, 5, 7], [1, 3, 4, 8, 9], [2, 3, 5, 7, 8], [2, 3, 6, 8, 10], [3, 4, 7, 9, 10], [5, 6, 7, 9, 10]]"
equal_time,SA,"(11,11,5,5,2)",4,0,0,12,12,15805,2.0000948770000377,"[[0, 1, 3, 7, 10], [0, 1, 4, 6, 9], [0, 2, 3, 8, 9], [0, 2, 4, 6, 7], [0, 5, 8, 9, 10], [1, 2, 3, 6, 10], [1, 2, 5, 7, 8], [1, 3, 4, 5, 8], [2, 4, 5, 9, 10], [3, 5, 6, 7, 9], [4, 6, 7, 8, 10]]"
equal_time,QIMA,"(11,11,5,5,2)",5,0,0,22,22,2725,2.0000935779999054,"[[0, 1, 3, 9, 10], [0, 2, 4, 6, 8], [0, 2, 5, 7, 9], [0, 3, 6, 7, 10], [0, 5, 8, 9, 10], [1, 2, 3, 6, 8], [1, 2, 4, 7, 10], [1, 3, 7, 8, 9], [1, 4, 5, 6, 8], [2, 3, 4, 5, 10], [4, 5, 6, 7, 9]]"
equal_time,GA,"(11,11,5,5,2)",5,0,0,8,8,6134,2.0000447879999683,"[[0, 1, 2, 4, 8], [0, 1, 5, 9, 10], [0, 2, 3, 5, 6], [0, 3, 7, 8, 10], [0, 4, 6, 7, 9], [1, 2, 3, 6, 9], [1, 3, 4, 5, 7], [1, 5, 6, 8, 10], [2, 4, 6, 7, 10], [2, 5, 7, 8, 9], [3, 4, 8, 9, 10]]"
equal_time,SA,"(11,11,5,5,2)",5,0,0,18,18,14017,2.0000595650001287,"[[0, 1, 4, 5, 7], [0, 1, 8, 9, 10], [0, 2, 3, 6, 9], [0, 2, 5, 6, 8], [0, 3, 4, 7, 10], [1, 2, 3, 7, 8], [1, 3, 6, 9, 10], [1, 4, 5, 6, 8], [2, 3, 4, 5, 9], [2, 4, 6, 7, 10], [5, 7, 8, 9, 10]]"
equal_time,QIMA,"(11,11,5,5,2)",6,0,0,20,20,2065,2.0015978900000846,"[[0, 1, 2, 7, 10], [0, 1, 4, 5, 6], [0, 2, 4, 6, 8], [0, 3, 5, 8, 10], [0, 4, 5, 7, 9], [1, 2, 3, 5, 9], [1, 2, 6, 8, 9], [1, 3, 4, 7, 8], [2, 3, 4, 7, 10], [3, 6, 7, 9, 10], [5, 6, 8, 9, 10]]"
equal_time,GA,"(11,11,5,5,2)",6,0,0,8,8,5520,2.0001124749999235,"[[0, 1, 2, 5, 6], [0, 1, 3, 7, 8], [0, 2, 3, 4, 10], [0, 4, 7, 9, 10], [0, 5, 6, 8, 9], [1, 2, 7, 9, 10], [1, 3, 4, 6, 9], [1, 4, 5, 8, 10], [2, 3, 5, 8, 9], [2, 4, 6, 7, 8], [3, 5, 6, 7, 10]]"
equal_time,SA,"(11,11,5,5,2)",6,0,0,18,18,16665,2.000014181999859,"[[0, 1, 3, 9, 10], [0, 1, 6, 7, 8], [0, 2, 3, 4, 7], [0, 3, 7, 8, 9], [0, 5, 6, 8, 10], [1, 2, 3, 6, 10], [1, 4, 5, 6, 9], [1, 4, 5, 7, 10], [2, 3, 4, 5, 8], [2, 4, 8, 9, 10], [2, 5, 6, 7, 9]]"
equal_time,QIMA,"(11,11,5,5,2)",7,0,0,18,18,3074,2.0001751160000367,"[[0, 1, 5, 6, 8], [0, 2, 3, 5, 7], [0, 2, 5, 9, 10], [0, 3, 7, 8, 9], [0, 4, 6, 7, 10], [1, 2, 3, 4, 10], [1, 2, 6, 7, 8], [1, 3, 6, 9, 10], [1, 4, 5, 7, 8], [2, 4, 8, 9, 10], [3, 4, 5, 6, 9]]"
equal_time,GA,"(11,11,5,5,2)",7,0,0,12,12,5840,2.0000716790000297,"[[0, 1, 2, 3, 8], [0, 1, 6, 7, 10], [0, 3, 5, 6, 9], [0, 4, 5, 7, 10], [0, 4, 6, 8, 9], [1, 2, 3, 4, 6], [1, 2, 5, 9, 10], [1, 4, 7, 8, 9], [2, 3, 7, 9, 10], [2, 5, 6, 7, 8], [3, 4, 5, 8, 10]]"
equal_time,SA,"(11,11,5,5,2)",7,0,0,14,14,16718,2.0000206920001347,"[[0, 1, 2, 5, 9], [0, 1, 3, 4, 10], [0, 2, 3, 8, 10], [0, 4, 5, 6, 8], [0, 6, 7, 9, 10], [1, 2, 4, 6, 7], [1, 3, 6, 7, 8], [1, 5, 8, 9, 10], [2, 3, 5, 7, 10], [2, 4, 6, 8, 9], [3, 4, 5, 7, 9]]"
equal_time,QIMA,"(11,11,5,5,2)",8,0,0,20,20,3201,2.0002607469998566,"[[0, 1, 4, 6, 8], [0, 1, 8, 9, 10], [0, 2, 3, 5, 6], [0, 2, 4, 7, 10], [0, 3, 4, 6, 9], [1, 2, 5, 8, 9], [1, 3, 5, 7, 9], [1, 5, 6, 7, 10], [2, 3, 6, 7, 8], [2, 4, 7, 9, 10], [3, 4, 5, 8, 10]]"
equal_time,GA,"(11,11,5,5,2)",8,1,0,0,0,2480,0.8153222470000401,"[[0, 1, 2, 4, 6], [0, 1, 5, 9, 10], [0, 2, 3, 7, 9], [0, 3, 6, 8, 10], [0, 4, 5, 7, 8], [1, 2, 7, 8, 10], [1, 3, 4, 8, 9], [1, 3, 5, 6, 7], [2, 3, 4, 5, 10], [2, 5, 6, 8, 9], [4, 6, 7, 9, 10]]"
equal_time,SA,"(11,11,5,5,2)",8,0,0,14,14,16825,2.0000768500001413,"[[0, 1, 2, 3, 5], [0, 1, 3, 4, 6], [0, 2, 4, 9, 10], [0, 3, 6, 8, 10], [0, 5, 7, 8, 10], [1, 2, 6, 7, 8], [1, 4, 7, 8, 9], [1, 5, 6, 9, 10], [2, 3, 7, 9, 10], [2, 4, 5, 6, 7], [3, 4, 5, 8, 9]]"
equal_time,QIMA,"(11,11,5,5,2)",9,0,0,22,22,3098,2.0000294270000722,"[[0, 1, 3, 4, 5], [0, 1, 3, 7, 8], [0, 2, 3, 5, 6], [0, 4, 6, 8, 10], [0, 4, 7, 9, 10], [1, 2, 5, 9, 10], [1, 2, 6, 7, 8], [1, 3, 6, 9, 10], [2, 3, 5, 7, 10], [2, 4, 6, 8, 9], [4, 5, 7, 8, 9]]"
equal_time,GA,"(11,11,5,5,2)",9,0,0,8,8,6120,2.0001103759998387,"[[0, 1, 3, 4, 6], [0, 1, 7, 9, 10], [0, 2, 4, 8, 10], [0, 2, 5, 6, 9], [0, 3, 5, 7, 8], [1, 2, 4, 5, 7], [1, 5, 6, 8, 10], [1, 6, 7, 8, 9], [2, 3, 4, 8, 9], [2, 3, 6, 7, 10], [3, 4, 5, 9, 10]]"
equal_time,SA,"(11,11,5,5,2)",9,0,0,14,14,17009,2.000023324999802,"[[0, 1, 3, 4, 10], [0, 1, 7, 8, 9], [0, 2, 3, 6, 7], [0, 2, 4, 5, 7], [0, 5, 6, 8, 10], [1, 2, 4, 6, 8], [1, 4, 5, 6, 9], [1, 5, 7, 9, 10], [2, 3, 5, 8, 9], [2, 3, 6, 9, 10], [3, 4, 7, 8, 10]]"
equal_time,QIMA,"(13,13,4,4,1)",0,0,0,18,18,3818,2.000044407000132,"[[0, 1, 2, 9], [0, 3, 5, 7], [0, 4, 10, 11], [0, 6, 8, 12], [1, 3, 4, 10], [1, 5, 8, 11], [1, 6, 7, 9], [2, 3, 11, 12], [2, 4, 6, 8], [2, 5, 7, 11], [3, 8, 9, 10], [4, 7, 9, 12], [5, 6, 10, 12]]"
equal_time,GA,"(13,13,4,4,1)",0,0,0,12,12,5760,2.000101441999959,"[[0, 1, 3, 5], [0, 2, 8, 12], [0, 4, 7, 12], [0, 6, 9, 11], [1, 2, 7, 9], [1, 6, 8, 11], [1, 9, 10, 12], [2, 3, 4, 11], [2, 4, 6, 10], [3, 5, 6, 12], [3, 7, 8, 10], [4, 5, 8, 9], [5, 7, 10, 11]]"
equal_time,SA,"(13,13,4,4,1)",0,0,0,8,8,15571,2.0000431799999205,"[[0, 1, 6, 7], [0, 2, 5, 10], [0, 3, 11, 12], [0, 4, 7, 8], [1, 2, 8, 11], [1, 3, 9, 10], [1, 4, 5, 12], [2, 3, 7, 12], [2, 4, 6, 9], [3, 5, 6, 8], [4, 6, 10, 11], [5, 7, 9, 11], [8, 9, 10, 12]]"
equal_time,QIMA,"(13,13,4,4,1)",1,0,0,20,20,2844,2.0010588400000415,"[[0, 1, 8, 12], [0, 2, 5, 6], [0, 3, 9, 10], [0, 4, 7, 12], [1, 2, 4, 11], [1, 3, 7, 11], [1, 5, 8, 9], [2, 3, 5, 12], [2, 7, 8, 10], [3, 4, 6, 9], [4, 6, 8, 10], [5, 10, 11, 12], [6, 7, 9, 11]]"
equal_time,GA,"(13,13,4,4,1)",1,0,0,14,14,5440,2.000219182999899,"[[0, 1, 3, 9], [0, 2, 6, 11], [0, 4, 7, 11], [0, 5, 10, 12], [1, 2, 3, 4], [1, 5, 6, 7], [1, 8, 10, 11], [2, 7, 8, 9], [2, 7, 10, 12], [3, 4, 5, 8], [3, 6, 8, 12], [4, 6, 9, 10], [5, 9, 11, 12]]"
equal_time,SA,"(13,13,4,4,1)",1,1,0,0,0,14284,1.830525869999974,"[[0, 1, 2, 11], [0, 3, 6, 8], [0, 4, 9, 12], [0, 5, 7, 10], [1, 3, 5, 12], [1, 4, 7, 8], [1, 6, 9, 10], [2, 3, 7, 9], [2, 4, 5, 6], [2, 8, 10, 12], [3, 4, 10, 11], [5, 8, 9, 11], [6, 7, 11, 12]]"
equal_time,QIMA,"(13,13,4,4,1)",2,0,0,16,16,3291,2.0002895869999975,"[[0, 1, 3, 8], [0, 2, 7, 10], [0, 3, 4, 9], [0, 6, 11, 12], [1, 2, 5, 11], [1, 2, 9, 12], [1, 4, 6, 7], [2, 6, 8, 9], [3, 5, 6, 10], [3, 7, 11, 12], [4, 5, 7, 8], [4, 9, 10, 11], [5, 8, 10, 12]]"
equal_time,GA,"(13,13,4,4,1)",2,0,0,12,12,5240,2.000254611999935,"[[0, 2, 6, 12], [0, 3, 6, 9], [0, 4, 9, 10], [0, 8, 10, 11], [1, 2, 7, 10], [1, 3, 11, 12], [1, 4, 5, 12], [1, 5, 6, 8], [2, 3, 4, 8], [2, 5, 9, 11], [3, 5, 7, 10], [4, 6, 7, 11], [7, 8, 9, 12]]"
equal_time,SA,"(13,13,4,4,1)",2,1,0,0,0,15012,1.8487207079999735,"[[0, 1, 8, 11], [0, 2, 3, 6], [0, 4, 9, 10], [0, 5, 7, 12], [1, 2, 7, 9], [1, 3, 4, 5], [1, 6, 10, 12], [2, 4, 8, 12], [2, 5, 10, 11], [3, 7, 8, 10], [3, 9, 11, 12], [4, 6, 7, 11], [5, 6, 8, 9]]"
equal_time,QIMA,"(13,13,4,4,1)",3,0,0,22,22,3159,2.0002704329999688,"[[0, 1, 7, 11], [0, 2, 3, 10], [0, 4, 6, 8], [0, 5, 7, 9], [1, 2, 4, 11], [1, 3, 8, 9], [1, 6, 9, 12], [2, 3, 6, 7], [2, 5, 8, 12], [3, 4, 5, 10], [4, 9, 11, 12], [5, 8, 10, 11], [6, 7, 10, 12]]"
equal_time,GA,"(13,13,4,4,1)",3,0,0,12,12,5920,2.0002575109999725,"[[0, 1, 8, 10], [0, 2, 4, 9], [0, 3, 5, 6], [0, 9, 11, 12], [1, 2, 7, 11], [1, 3, 4, 12], [1, 5, 6, 9], [2, 3, 5, 8], [2, 6, 10, 12], [3, 7, 9, 10], [4, 5, 10, 11], [4, 7, 8, 12], [6, 7, 8, 11]]"
equal_time,SA,"(13,13,4,4,1)",3,0,2,14,16,15638,2.0000311240000883,"[[0, 1, 6, 11], [0, 2, 3, 7], [0, 4, 8, 10], [0, 8, 9, 12], [1, 2, 5, 8], [1, 3, 4, 12], [1, 7, 9, 10], [2, 4, 5, 11], [2, 4, 6, 9], [2, 10, 11, 12], [3, 5, 6, 9], [3, 7, 8, 11], [5, 6, 7, 12]]"
equal_time,QIMA,"(13,13,4,4,1)",4,0,0,8,8,3621,2.0010696800000005,"[[0, 1, 4, 6], [0, 2, 7, 9], [0, 3, 10, 11], [0, 7, 8, 12], [1, 2, 7, 11], [1, 3, 5, 12], [1, 8, 9, 10], [2, 3, 6, 8], [2, 4, 10, 12], [3, 4, 5, 9], [4, 5, 8, 11], [5, 6, 7, 10], [6, 9, 11, 12]]"
equal_time,GA,"(13,13,4,4,1)",4,0,0,12,12,5600,2.000298917000009,"[[0, 1, 2, 6], [0, 2, 4, 10], [0, 3, 8, 11], [0, 5, 7, 12], [1, 3, 10, 12], [1, 4, 7, 11], [1, 5, 9, 11], [2, 3, 7, 9], [2, 5, 8, 10], [3, 4, 5, 6], [4, 8, 9, 12], [6, 7, 9, 10], [6, 8, 11, 12]]"
equal_time,SA,"(13,13,4,4,1)",4,0,0,18,18,15963,2.0000746580001305,"[[0, 1, 2, 3], [0, 4, 5, 8], [0, 4, 6, 11], [0, 6, 7, 12], [1, 3, 6, 9], [1, 4, 10, 12], [1, 5, 7, 8], [2, 4, 7, 9], [2, 5, 9, 12], [2, 6, 8, 10], [3, 5, 10, 11], [3, 7, 11, 12], [8, 9, 10, 11]]"
equal_time,QIMA,"(13,13,4,4,1)",5,0,0,22,22,3064,2.0008217320000767,"[[0, 1, 6, 11], [0, 2, 7, 11], [0, 4, 10, 12], [0, 5, 8, 9], [1, 2, 4, 5], [1, 3, 9, 12], [1, 6, 8, 10], [2, 3, 4, 6], [2, 8, 11, 12], [3, 5, 10, 11], [3, 7, 9, 12], [4, 7, 8, 9], [5, 6, 7, 10]]"
equal_time,GA,"(13,13,4,4,1)",5,0,0,16,16,6040,2.000118917000009,"[[0, 1, 6, 9], [0, 2, 4, 10], [0, 5, 10, 12], [0, 7, 8, 11], [1, 2, 6, 8], [1, 3, 4, 5], [1, 7, 10, 12], [2, 3, 6, 7], [2, 5, 9, 11], [3, 8, 9, 12], [3, 9, 10, 11], [4, 5, 7, 8], [4, 6, 11, 12]]"
equal_time,SA,"(13,13,4,4,1)",5,0,0,12,12,16076,2.0000990169999113,"[[0, 1, 5, 12], [0, 2, 8, 9], [0, 3, 7, 10], [0, 4, 6, 11], [1, 2, 3, 6], [1, 2, 10, 11], [1, 4, 7, 9], [2, 4, 10, 12], [3, 4, 8, 12], [3, 5, 9, 11], [5, 6, 8, 10], [5, 7, 8, 11], [6, 7, 9, 12]]"
equal_time,QIMA,"(13,13,4,4,1)",6,0,0,22,22,3133,2.000412423999933,"[[0, 1, 3, 9], [0, 2, 7, 12], [0, 3, 11, 12], [0, 4, 8, 10], [1, 2, 5, 10], [1, 4, 5, 7], [1, 6, 7, 8], [2, 3, 6, 11], [2, 8, 9, 12], [3, 5, 6, 9], [4, 5, 8, 11], [4, 6, 10, 12], [7, 9, 10, 11]]"
equal_time,GA,"(13,13,4,4,1)",6,0,0,14,14,5520,2.000138162999974,"[[0, 2, 8, 12], [0, 3, 4, 10], [0, 5, 7, 11], [0, 6, 9, 12], [1, 2, 3, 9], [1, 3, 6, 8], [1, 4, 9, 11], [1, 5, 10, 12], [2, 4, 5, 7], [2, 6, 10, 11], [3, 7, 11, 12], [4, 5, 6, 8], [7, 8, 9, 10]]"
equal_time,SA,"(13,13,4,4,1)",6,0,4,14,18,16132,2.000037915000121,"[[0, 1, 3, 11], [0, 1, 6, 7], [0, 2, 5, 10], [0, 4, 8, 12], [1, 2, 4, 5], [1, 8, 10, 12], [2, 3, 6, 12], [2, 7, 8, 9], [3, 5, 7, 12], [4, 6, 9, 10], [4, 7, 10, 11], [5, 6, 8, 11], [5, 9, 11, 12]]"
equal_time,QIMA,"(13,13,4,4,1)",7,0,0,16,16,3759,2.000167741999803,"[[0, 1, 6, 11], [0, 2, 5, 10], [0, 3, 7, 8], [0, 4, 9, 11], [1, 2, 3, 8], [1, 4, 5, 7], [1, 9, 10, 12], [2, 6, 7, 9], [2, 8, 11, 12], [3, 4, 6, 10], [3, 5, 11, 12], [4, 7, 10, 12], [5, 6, 8, 9]]"
equal_time,GA,"(13,13,4,4,1)",7,0,0,14,14,5240,2.000284431999944,"[[0, 1, 2, 3], [0, 4, 5, 12], [0, 5, 6, 9], [0, 7, 8, 10], [1, 4, 8, 9], [1, 5, 7, 11], [1, 6, 10, 12], [2, 3, 7, 12], [2, 4, 7, 9], [2, 6, 8, 11], [3, 4, 6, 11], [3, 5, 8, 10], [9, 10, 11, 12]]"
equal_time,SA,"(13,13,4,4,1)",7,0,0,8,8,15731,2.0000510079999003,"[[0, 1, 3, 6], [0, 2, 5, 9], [0, 4, 5, 10], [0, 7, 8, 12], [1, 2, 4, 12], [1, 7, 10, 11], [1, 8, 9, 11], [2, 3, 8, 10], [2, 5, 6, 7], [3, 4, 7, 9], [3, 5, 11, 12], [4, 6, 8, 11], [6, 9, 10, 12]]"
equal_time,QIMA,"(13,13,4,4,1)",8,0,0,18,18,3116,2.001280874000031,"[[0, 1, 3, 4], [0, 1, 6, 11], [0, 2, 5, 12], [0, 7, 9, 10], [1, 2, 3, 10], [1, 7, 8, 9], [2, 3, 6, 7], [2, 4, 8, 11], [3, 5, 9, 11], [4, 5, 6, 10], [4, 7, 11, 12], [5, 8, 10, 12], [6, 8, 9, 12]]"
